City,Price_EGP,Rating,Reviews,Link
Los Angeles,22392,5.0,32,https://www.airbnb.com/rooms/1223407702176785859
Los Angeles,15405,5.0,11,https://www.airbnb.com/rooms/1424176148638241839
Los Angeles,16219,4.94,18,https://www.airbnb.com/rooms/1489570342338361147
Los Angeles,21033,4.9,30,https://www.airbnb.com/rooms/1456252710380528195
Los Angeles,16816,4.96,361,https://www.airbnb.com/rooms/32109690
Los Angeles,15189,5.0,14,https://www.airbnb.com/rooms/1443108774223745609
Los Angeles,14831,4.76,562,https://www.airbnb.com/rooms/2601068
Los Angeles,39869,4.98,108,https://www.airbnb.com/rooms/23005349
Los Angeles,18714,4.96,164,https://www.airbnb.com/rooms/32897812
Los Angeles,28966,4.85,113,https://www.airbnb.com/rooms/1116789808044038212
Los Angeles,13561,5.0,4,https://www.airbnb.com/rooms/1432216108920587486
Los Angeles,24480,5.0,6,https://www.airbnb.com/rooms/1523455293256387842
Los Angeles,23596,4.94,221,https://www.airbnb.com/rooms/10052338
Los Angeles,26262,4.98,42,https://www.airbnb.com/rooms/1157779514728006766
Los Angeles,13561,4.84,99,https://www.airbnb.com/rooms/1120430165292763066
Los Angeles,16740,4.95,256,https://www.airbnb.com/rooms/756162800213713900
Los Angeles,24670,5.0,9,https://www.airbnb.com/rooms/1527210097067463445
Los Angeles,19563,4.74,236,https://www.airbnb.com/rooms/51872416
Los Angeles,30105,4.96,186,https://www.airbnb.com/rooms/6018598
Los Angeles,17738,4.88,490,https://www.airbnb.com/rooms/6366378
Los Angeles,22240,4.82,416,https://www.airbnb.com/rooms/8090216
Los Angeles,15660,4.84,222,https://www.airbnb.com/rooms/742736954437657604
Los Angeles,34174,4.92,13,https://www.airbnb.com/rooms/917337949513910656
Los Angeles,22132,4.88,208,https://www.airbnb.com/rooms/676244972932806014
Los Angeles,24139,4.88,40,https://www.airbnb.com/rooms/1467522758091570051
Los Angeles,16924,4.94,144,https://www.airbnb.com/rooms/1163133086053579568
Los Angeles,18606,4.95,623,https://www.airbnb.com/rooms/19721138
Los Angeles,13670,4.9,116,https://www.airbnb.com/rooms/9490751
Los Angeles,32709,5.0,52,https://www.airbnb.com/rooms/50153384
Los Angeles,37076,4.86,7,https://www.airbnb.com/rooms/1441537667622397192
Los Angeles,11717,New,0,https://www.airbnb.com/rooms/1575901916696774673
Los Angeles,33957,4.75,208,https://www.airbnb.com/rooms/33834302
Los Angeles,34747,4.86,125,https://www.airbnb.com/rooms/1118169635195232605
Los Angeles,11500,4.92,52,https://www.airbnb.com/rooms/38133321
Los Angeles,45235,5.0,7,https://www.airbnb.com/rooms/1527392414911599721
Los Angeles,39327,5.0,206,https://www.airbnb.com/rooms/12270677
Los Angeles,14375,4.91,228,https://www.airbnb.com/rooms/756164160713851863
Los Angeles,17521,5.0,17,https://www.airbnb.com/rooms/1507401303106569596
Los Angeles,16201,4.9,153,https://www.airbnb.com/rooms/742733552767646133
Los Angeles,37646,4.9,52,https://www.airbnb.com/rooms/1275461579290422929
Los Angeles,26254,4.84,367,https://www.airbnb.com/rooms/49384146
Los Angeles,9927,4.78,9,https://www.airbnb.com/rooms/1524066514294052761
Los Angeles,25007,4.97,294,https://www.airbnb.com/rooms/9184490
Los Angeles,18443,4.97,96,https://www.airbnb.com/rooms/1047381060332456533
Los Angeles,16273,4.86,745,https://www.airbnb.com/rooms/14873270
Los Angeles,18280,4.92,172,https://www.airbnb.com/rooms/52242244
Los Angeles,29834,4.97,548,https://www.airbnb.com/rooms/35749038
Los Angeles,23650,4.94,48,https://www.airbnb.com/rooms/47584329
Los Angeles,21698,4.93,179,https://www.airbnb.com/rooms/16845501
Los Angeles,26666,4.95,20,https://www.airbnb.com/rooms/1495613374342682328
Los Angeles,33387,4.97,461,https://www.airbnb.com/rooms/3898138
Los Angeles,20597,4.89,893,https://www.airbnb.com/rooms/2494793
Los Angeles,13937,4.79,122,https://www.airbnb.com/rooms/674009035164648810
Los Angeles,31841,4.89,605,https://www.airbnb.com/rooms/30492727
Los Angeles,12639,4.94,111,https://www.airbnb.com/rooms/918836805437617147
Los Angeles,32893,4.88,655,https://www.airbnb.com/rooms/13929245
Los Angeles,23054,4.86,235,https://www.airbnb.com/rooms/1488104
Los Angeles,15780,4.91,136,https://www.airbnb.com/rooms/950173283122988518
Los Angeles,21152,4.96,50,https://www.airbnb.com/rooms/1106878046282347477
Los Angeles,50765,5.0,20,https://www.airbnb.com/rooms/1430654638968490539
Los Angeles,22999,4.89,385,https://www.airbnb.com/rooms/708844079561389395
Los Angeles,42039,4.93,88,https://www.airbnb.com/rooms/1175761700034327015
Los Angeles,28207,4.95,388,https://www.airbnb.com/rooms/26453297
Los Angeles,10307,4.92,26,https://www.airbnb.com/rooms/1522920345310988117
Los Angeles,16250,5.0,13,https://www.airbnb.com/rooms/1363399115182319747
Los Angeles,12748,4.85,46,https://www.airbnb.com/rooms/833464216629886077
Los Angeles,14429,5.0,23,https://www.airbnb.com/rooms/1147150494168178718
Los Angeles,37699,4.84,49,https://www.airbnb.com/rooms/1342919743584580564
Los Angeles,45293,4.99,122,https://www.airbnb.com/rooms/943011411177646679
Los Angeles,39880,4.88,50,https://www.airbnb.com/rooms/1348820973051082801
Los Angeles,32112,4.87,349,https://www.airbnb.com/rooms/16477217
Los Angeles,31190,4.95,428,https://www.airbnb.com/rooms/22535695
Los Angeles,26471,4.93,133,https://www.airbnb.com/rooms/45861238
Los Angeles,35317,4.88,25,https://www.airbnb.com/rooms/1359171525072895766
Los Angeles,24952,4.94,273,https://www.airbnb.com/rooms/29256683
Los Angeles,38513,4.99,120,https://www.airbnb.com/rooms/983993118525375230
Los Angeles,20070,4.86,282,https://www.airbnb.com/rooms/50021953
Los Angeles,22783,4.88,224,https://www.airbnb.com/rooms/1292654
Los Angeles,16469,4.92,208,https://www.airbnb.com/rooms/756153060980557816
Los Angeles,11663,5.0,20,https://www.airbnb.com/rooms/1525173262600374814
Los Angeles,21200,4.78,27,https://www.airbnb.com/rooms/1438082679715155190
Los Angeles,27801,4.94,162,https://www.airbnb.com/rooms/726181657898671165
Los Angeles,37699,4.96,453,https://www.airbnb.com/rooms/20156281
Los Angeles,26308,4.95,277,https://www.airbnb.com/rooms/40354571
Los Angeles,34651,4.96,163,https://www.airbnb.com/rooms/1035779915644347292
Los Angeles,21698,4.86,361,https://www.airbnb.com/rooms/33536492
Los Angeles,44697,4.97,603,https://www.airbnb.com/rooms/9653615
Los Angeles,27068,4.67,941,https://www.airbnb.com/rooms/1257025
Los Angeles,24955,4.76,185,https://www.airbnb.com/rooms/49561483
Los Angeles,19745,4.94,156,https://www.airbnb.com/rooms/775537844715087964
Los Angeles,23054,4.79,500,https://www.airbnb.com/rooms/7915305
Los Angeles,46107,5.0,9,https://www.airbnb.com/rooms/1482206149760284092
Los Angeles,55366,4.98,168,https://www.airbnb.com/rooms/864540311547797669
Los Angeles,11391,4.79,268,https://www.airbnb.com/rooms/38264834
Paris,16045,New,0,https://www.airbnb.com/rooms/1557150002777668934
Paris,16301,4.82,77,https://www.airbnb.com/rooms/1091991158627578625
Paris,20334,New,0,https://www.airbnb.com/rooms/1544275042396219617
Paris,29213,5.0,3,https://www.airbnb.com/rooms/1531014500614338962
Paris,10036,4.92,52,https://www.airbnb.com/rooms/29451877
Paris,18602,4.8,319,https://www.airbnb.com/rooms/8940530
Paris,12018,New,0,https://www.airbnb.com/rooms/1559315661157237686
Paris,22949,4.93,570,https://www.airbnb.com/rooms/36276450
Paris,15981,4.84,45,https://www.airbnb.com/rooms/1028914039647429048
Paris,11826,4.87,23,https://www.airbnb.com/rooms/1511544160956594352
Paris,10755,5.0,29,https://www.airbnb.com/rooms/1375398004774427914
Paris,12785,4.97,66,https://www.airbnb.com/rooms/812762640961621834
Paris,13105,4.88,154,https://www.airbnb.com/rooms/1056373590091588973
Paris,17899,4.96,23,https://www.airbnb.com/rooms/1504097262969202743
Paris,23971,4.95,203,https://www.airbnb.com/rooms/28407314
Paris,42189,5.0,6,https://www.airbnb.com/rooms/42504278
Paris,9589,5.0,5,https://www.airbnb.com/rooms/1014535410072449729
Paris,9013,4.97,89,https://www.airbnb.com/rooms/1307205093311565527
Paris,13296,4.97,65,https://www.airbnb.com/rooms/1265848369427083816
Paris,12727,4.88,86,https://www.airbnb.com/rooms/817783108520587737
Paris,9589,4.84,90,https://www.airbnb.com/rooms/3479868
Paris,11506,4.79,34,https://www.airbnb.com/rooms/1392796576926939144
Paris,12465,4.88,26,https://www.airbnb.com/rooms/1422367369727964705
Paris,9589,4.87,287,https://www.airbnb.com/rooms/17681482
Paris,12146,4.82,45,https://www.airbnb.com/rooms/1160011933813580010
Paris,8982,4.97,78,https://www.airbnb.com/rooms/849868626288954194
Paris,76068,5.0,11,https://www.airbnb.com/rooms/49770156
Paris,27167,4.94,16,https://www.airbnb.com/rooms/1341919938685552145
Paris,17899,5.0,43,https://www.airbnb.com/rooms/840272915449322253
Paris,15981,4.94,35,https://www.airbnb.com/rooms/1406308070570265030
Paris,17899,4.91,148,https://www.airbnb.com/rooms/36087623
Paris,13424,4.86,175,https://www.airbnb.com/rooms/1144802445671123239
Paris,12785,4.87,144,https://www.airbnb.com/rooms/50142792
Paris,31536,,0,https://www.airbnb.com/rooms/1528060017334172304
Paris,10803,4.84,184,https://www.airbnb.com/rooms/41148577
Paris,19177,4.99,155,https://www.airbnb.com/rooms/41099057
Paris,33240,4.96,25,https://www.airbnb.com/rooms/1503592379031039078
Paris,9589,5.0,7,https://www.airbnb.com/rooms/1395060861786800115
Paris,25889,4.9,241,https://www.airbnb.com/rooms/18205045
Paris,17899,4.96,216,https://www.airbnb.com/rooms/49991428
Paris,11506,4.92,66,https://www.airbnb.com/rooms/1341492248416700378
Paris,9589,4.86,298,https://www.airbnb.com/rooms/17974561
Paris,15022,4.92,250,https://www.airbnb.com/rooms/637368203901771563
Paris,16301,4.93,98,https://www.airbnb.com/rooms/49869604
Paris,8630,4.8,10,https://www.airbnb.com/rooms/54290993
Paris,17579,5.0,52,https://www.airbnb.com/rooms/38061592
Paris,12785,4.82,49,https://www.airbnb.com/rooms/1361788119347001764
Paris,14703,4.9,275,https://www.airbnb.com/rooms/908595644784167925
Paris,10612,4.81,247,https://www.airbnb.com/rooms/16219327
Paris,14063,4.93,162,https://www.airbnb.com/rooms/45182596
Paris,19497,5.0,30,https://www.airbnb.com/rooms/49267066
Paris,35158,5.0,14,https://www.airbnb.com/rooms/937393557683661322
Paris,9589,5.0,8,https://www.airbnb.com/rooms/1515127238653121311
Paris,11123,5.0,10,https://www.airbnb.com/rooms/820258914863194683
Paris,13232,New,0,https://www.airbnb.com/rooms/1559308650244726078
Paris,24610,5.0,9,https://www.airbnb.com/rooms/1415384891635454002
Paris,11379,4.83,70,https://www.airbnb.com/rooms/29046703
Paris,20456,4.95,19,https://www.airbnb.com/rooms/52663379
Paris,11203,5.0,4,https://www.airbnb.com/rooms/1350162321410021197
Paris,14703,4.94,106,https://www.airbnb.com/rooms/1229817340708772105
Paris,27167,,0,https://www.airbnb.com/rooms/1469519082829607078
Paris,17579,4.93,43,https://www.airbnb.com/rooms/1146220600874298747
Paris,34518,5.0,81,https://www.airbnb.com/rooms/908556372754635521
Paris,31642,New,0,https://www.airbnb.com/rooms/1472509554261944845
Paris,25250,4.92,12,https://www.airbnb.com/rooms/1284269050030732364
Paris,13808,4.89,94,https://www.airbnb.com/rooms/886751308192616834
Paris,16301,4.86,86,https://www.airbnb.com/rooms/717839809397871980
Paris,20136,4.84,25,https://www.airbnb.com/rooms/1183282500750196995
Paris,13041,4.71,21,https://www.airbnb.com/rooms/21607792
Paris,15981,4.93,139,https://www.airbnb.com/rooms/1181144524022482852
Paris,23863,5.0,8,https://www.airbnb.com/rooms/1421714912780283704
Paris,18857,4.9,227,https://www.airbnb.com/rooms/27242082
Paris,9077,4.83,36,https://www.airbnb.com/rooms/3399142
Paris,14703,4.93,175,https://www.airbnb.com/rooms/1007329277723072281
Paris,25569,4.83,6,https://www.airbnb.com/rooms/1552278622516694691
Paris,12785,4.86,237,https://www.airbnb.com/rooms/41684233
Paris,52736,5.0,10,https://www.airbnb.com/rooms/1457053924950018574
Paris,18538,4.58,52,https://www.airbnb.com/rooms/13948099
Paris,10228,5.0,28,https://www.airbnb.com/rooms/46520204
Paris,13424,4.98,45,https://www.airbnb.com/rooms/1218014892485038758
Paris,25569,5.0,9,https://www.airbnb.com/rooms/962502230420833113
Paris,20775,4.94,17,https://www.airbnb.com/rooms/1348422275502236977
Paris,25250,4.92,77,https://www.airbnb.com/rooms/939137644530933380
Paris,12849,4.89,132,https://www.airbnb.com/rooms/34277844
Paris,25761,4.96,320,https://www.airbnb.com/rooms/23302297
Paris,15022,4.9,86,https://www.airbnb.com/rooms/1136915864592066387
Paris,25250,4.92,12,https://www.airbnb.com/rooms/1481523468839384448
Paris,21414,4.94,126,https://www.airbnb.com/rooms/1289957475011945686
Paris,19433,4.93,332,https://www.airbnb.com/rooms/53331119
Paris,30178,New,0,https://www.airbnb.com/rooms/1577757383022301236
Paris,16748,4.98,42,https://www.airbnb.com/rooms/1449839007076238656
Paris,21414,4.92,36,https://www.airbnb.com/rooms/1189791304295285296
Paris,19177,4.94,230,https://www.airbnb.com/rooms/21250378
Paris,16365,4.94,65,https://www.airbnb.com/rooms/17710287
Paris,18218,4.99,129,https://www.airbnb.com/rooms/36756069
Paris,20072,4.9,125,https://www.airbnb.com/rooms/43258063
Paris,26848,4.97,39,https://www.airbnb.com/rooms/1254805977261115874
Paris,9013,4.86,7,https://www.airbnb.com/rooms/1526360213605914614
Paris,19177,4.92,612,https://www.airbnb.com/rooms/863468
Paris,16876,4.93,138,https://www.airbnb.com/rooms/53317527
Cairo,10695,New,0,https://www.airbnb.com/rooms/1577474590524023582
Cairo,5134,4.7,66,https://www.airbnb.com/rooms/1314833467096489875
Cairo,6618,4.97,111,https://www.airbnb.com/rooms/1014860688089962549
Cairo,12359,5.0,5,https://www.airbnb.com/rooms/1531816677457566099
Cairo,7920,5.0,25,https://www.airbnb.com/rooms/1384056839356026453
Cairo,2869,4.65,57,https://www.airbnb.com/rooms/1350450973267126868
Cairo,3636,4.64,55,https://www.airbnb.com/rooms/1350139512530090811
Cairo,6005,5.0,9,https://www.airbnb.com/rooms/1502986294378705732
Cairo,9493,4.8,112,https://www.airbnb.com/rooms/1057330281505724836
Cairo,5425,4.95,43,https://www.airbnb.com/rooms/1385060229363452468
Cairo,14483,5.0,9,https://www.airbnb.com/rooms/1503661621279393515
Cairo,5967,5.0,26,https://www.airbnb.com/rooms/1072589232393024233
Cairo,3526,5.0,36,https://www.airbnb.com/rooms/1228154921031588878
Cairo,4882,4.93,109,https://www.airbnb.com/rooms/1282812561889474533
Cairo,5425,4.99,67,https://www.airbnb.com/rooms/1255931570384250221
Cairo,8951,4.87,31,https://www.airbnb.com/rooms/1189763572901670140
Cairo,15460,4.94,156,https://www.airbnb.com/rooms/1005954376288175825
Cairo,4611,4.97,29,https://www.airbnb.com/rooms/944289552529814347
Cairo,7947,5.0,7,https://www.airbnb.com/rooms/1540670094679450125
Cairo,7567,5.0,7,https://www.airbnb.com/rooms/1559429248654893625
Cairo,8319,New,0,https://www.airbnb.com/rooms/1576116856698897665
Cairo,7898,5.0,6,https://www.airbnb.com/rooms/1537829300662642384
Cairo,13904,4.9,146,https://www.airbnb.com/rooms/1150409328715597197
Cairo,13019,5.0,22,https://www.airbnb.com/rooms/1484393859401029518
Cairo,5718,4.75,104,https://www.airbnb.com/rooms/1178408381918360889
Cairo,8342,4.93,45,https://www.airbnb.com/rooms/810500635316176107
Cairo,5425,4.97,58,https://www.airbnb.com/rooms/1255931472512598656
Cairo,3743,4.91,188,https://www.airbnb.com/rooms/40327303
Cairo,8137,5.0,11,https://www.airbnb.com/rooms/1434590341624229613
Cairo,5154,5.0,34,https://www.airbnb.com/rooms/1134268383070909439
Cairo,11663,5.0,35,https://www.airbnb.com/rooms/1421138562625326712
Cairo,3526,5.0,12,https://www.airbnb.com/rooms/1371774897914738766
Cairo,4557,4.71,45,https://www.airbnb.com/rooms/1377061934440149522
Cairo,5696,4.8,15,https://www.airbnb.com/rooms/1325856744563887848
Cairo,9493,4.96,97,https://www.airbnb.com/rooms/873185899027327222
Cairo,6130,5.0,4,https://www.airbnb.com/rooms/1543484842284493657
Cairo,11175,5.0,24,https://www.airbnb.com/rooms/1324007770247138650
Cairo,3255,5.0,4,https://www.airbnb.com/rooms/1520146068037602921
Cairo,17768,5.0,46,https://www.airbnb.com/rooms/968700250640948881
Cairo,2767,5.0,6,https://www.airbnb.com/rooms/1517205429313848838
Cairo,3662,4.91,67,https://www.airbnb.com/rooms/1250017745388375898
Cairo,8582,5.0,7,https://www.airbnb.com/rooms/1537835792966548118
Cairo,10814,4.71,17,https://www.airbnb.com/rooms/1532748809880930697
Cairo,8376,5.0,15,https://www.airbnb.com/rooms/1412463623548835243
Cairo,10995,5.0,7,https://www.airbnb.com/rooms/1433194818108869158
Cairo,11506,4.98,50,https://www.airbnb.com/rooms/1402756406268182046
Cairo,7177,4.9,78,https://www.airbnb.com/rooms/1053760088271327721
Cairo,6293,4.93,14,https://www.airbnb.com/rooms/1402990800655499267
Cairo,7052,4.99,103,https://www.airbnb.com/rooms/1085464424781307787
Cairo,5615,4.88,75,https://www.airbnb.com/rooms/1013701558113280672
Cairo,11884,4.92,38,https://www.airbnb.com/rooms/1403514924758344756
Cairo,12802,4.94,17,https://www.airbnb.com/rooms/1424085784389397598
Cairo,10361,4.97,153,https://www.airbnb.com/rooms/1286436571345064111
Cairo,12858,5.0,28,https://www.airbnb.com/rooms/1318229502357720107
Cairo,9091,4.82,11,https://www.airbnb.com/rooms/1363712420216067842
Cairo,5141,4.86,35,https://www.airbnb.com/rooms/1474274401142483403
Cairo,16637,4.86,87,https://www.airbnb.com/rooms/1292757177520220344
Cairo,4394,4.9,364,https://www.airbnb.com/rooms/38691492
Cairo,12585,5.0,20,https://www.airbnb.com/rooms/1492933031452709244
Cairo,4155,5.0,9,https://www.airbnb.com/rooms/1274662455107638309
Cairo,8679,New,0,https://www.airbnb.com/rooms/1568355618079757752
Cairo,7215,5.0,5,https://www.airbnb.com/rooms/1537829390572652979
Cairo,12359,4.94,112,https://www.airbnb.com/rooms/1150448121906582003
Cairo,4394,5.0,34,https://www.airbnb.com/rooms/1228113859536428920
Cairo,4991,5.0,19,https://www.airbnb.com/rooms/1474274190441796847
Cairo,3722,5.0,5,https://www.airbnb.com/rooms/1559720619596219360
Cairo,15471,5.0,9,https://www.airbnb.com/rooms/1437347663663783784
Cairo,7323,5.0,40,https://www.airbnb.com/rooms/1074434786572459620
Cairo,6618,5.0,28,https://www.airbnb.com/rooms/588183509993718303
Cairo,9656,N/A,0,https://www.airbnb.com/rooms/1508962754614312486
Cairo,19202,4.95,169,https://www.airbnb.com/rooms/1191708492273500924
Cairo,14106,4.93,57,https://www.airbnb.com/rooms/1275524360540235562
Cairo,2713,4.93,46,https://www.airbnb.com/rooms/1276220607110830102
Cairo,6035,New,0,https://www.airbnb.com/rooms/14693664
Cairo,21152,4.97,38,https://www.airbnb.com/rooms/1455696827301343990
Cairo,7120,4.94,64,https://www.airbnb.com/rooms/1184919615432140646
Cairo,4069,4.96,23,https://www.airbnb.com/rooms/907859393692281571
Cairo,12205,4.93,15,https://www.airbnb.com/rooms/1476993545170771266
Cairo,2447,5.0,16,https://www.airbnb.com/rooms/46209158
Cairo,12205,4.87,23,https://www.airbnb.com/rooms/1412891497682341621
Cairo,6904,New,0,https://www.airbnb.com/rooms/1547285956668475709
Cairo,4394,4.97,89,https://www.airbnb.com/rooms/838842499622178330
Cairo,8435,5.0,8,https://www.airbnb.com/rooms/1537826898913582841
Cairo,3615,New,0,https://www.airbnb.com/rooms/1560902331041149110
Cairo,14498,4.88,43,https://www.airbnb.com/rooms/1091900457550813231
Cairo,8342,5.0,4,https://www.airbnb.com/rooms/1408135965693553734
Cairo,8462,5.0,53,https://www.airbnb.com/rooms/1189880387063210177
Cairo,4841,5.0,6,https://www.airbnb.com/rooms/1453207544116408094
Cairo,11676,New,0,https://www.airbnb.com/rooms/1552144069379917226
Cairo,4231,4.96,112,https://www.airbnb.com/rooms/779655919251829613
Cairo,5381,4.99,77,https://www.airbnb.com/rooms/21049675
Cairo,4611,New,0,https://www.airbnb.com/rooms/1547062824674942586
Cairo,12858,5.0,63,https://www.airbnb.com/rooms/1235291050562085618
Cairo,17087,4.96,179,https://www.airbnb.com/rooms/52314746
Cairo,5425,4.96,49,https://www.airbnb.com/rooms/1385088880964921541
Cairo,2627,4.8,35,https://www.airbnb.com/rooms/845639695364470565
Cairo,10198,4.98,42,https://www.airbnb.com/rooms/906590176217858881
Cairo,12748,5.0,35,https://www.airbnb.com/rooms/1292118143631539041
Cairo,8788,4.85,39,https://www.airbnb.com/rooms/1407889765129749092
Cairo,6893,New,0,https://www.airbnb.com/rooms/1545045290577744664
